brand_key,display_name,chain,mall_id,mall_name,region
rsm watch repair,RSM Watch Repair,waltermart,bicutan,WalterMart Bicutan,metro-manila
rsm watch,RSM Watch,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
smdc,SMDC,sm,sm-city-clark,SM City Clark,north-luzon
smdc field residences,SMDC FIELD RESIDENCES,sm,sm-city-sucat,SM City Sucat,metro-manila
rs tech,Rs Tech,ortigas,greenhills,Greenhills,metro-manila
smile bar,THE SMILE BAR,ayala,ayala-vertis,Ayala Malls Vertis North,metro-manila
smdc green 2 residences,SMDC GREEN 2 RESIDENCES,sm,sm-city-dasmarinas,SM City Dasmariñas,south-luzon
rs jewels,RS JEWELS,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
rrk massage chair services,RRK Massage Chair Services,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
rrj mrlee,RRJ/MRLEE,waltermart,general-trias,WalterMart General Trias,south-luzon
smell chic,SMELL CHIC,sm,sm-megamall,SM Megamall,metro-manila
smell me,Smell Me,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
rpm pilinut candies,RPM PILINUT CANDIES,sm,sm-city-naga,SM City Naga,south-luzon
rpm dental health care plus,RPM DENTAL HEALTH CARE PLUS,sm,sm-cherry-antipolo,SM Center Antipolo Downtown,metro-manila
smile and beyond,SMILE AND BEYOND,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
smart fishtel,SMART FISHTEL,fishermall,malabon,Fisher Mall Malabon,metro-manila
smart driving corporation,SMART DRIVING CORPORATION,starmall,edsa-shaw,Starmall EDSA-Shaw,metro-manila
rudys master key duplicating shop,RUDY'S MASTER KEY DUPLICATING SHOP,sm,sm-city-davao,SM City Davao,mindanao
rue bourbon,Rue Bourbon,megaworld,forbes-town,Forbes Town,metro-manila
slimmers world elite,SLIMMERS WORLD ELITE,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
rustans,Rustan's,araneta,gateway-mall,Gateway Mall,metro-manila
sloppy lemonade,Sloppy Lemonade,robinsons,robinsons-naga,Robinsons Place Naga,south-luzon
ruro martin pet accessories and supplies corp,Ruro Martin Pet Accessories and Supplies Corp.,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
ruro martin pet accessories & supplies,RURO MARTIN PET ACCESSORIES & SUPPLIES,robinsons,robinsons-cainta,Robinsons Cainta,metro-manila
sm business service center,SM BUSINESS SERVICE CENTER,sm,sm-city-cebu,SM City Cebu,visayas
sm by the bay,SM BY THE BAY,sm,smby-amusement-park,SMBY Amusement Park,
rulls satellite,Rulls Satellite,filinvest,festival-mall,Festival Mall,metro-manila
sm cinema regular cinema 1 4,SM CINEMA Regular Cinema 1-4,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
rulls cellphones accessories,RULLS CELLPHONES ACCESSORIES,sm,sm-city-olongapo-downtown,SM City Olongapo Downtown,north-luzon
sm department store,SM Department Store,ortigas,estancia,Estancia,metro-manila
sm game park,SM GAME PARK,sm,sm-southmall,SM Southmall,metro-manila
sm hypermarket carts,SM HYPERMARKET CARTS,sm,smdc-sun-mall,SMDC Sun Mall,metro-manila
ruiz derma,Ruiz Derma,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
sm malls online fulfillment center,SM MALLS ONLINE FULFILLMENT CENTER,sm,sm-megamall,SM Megamall,metro-manila
rufilitas cakes and pastries,RUFILITA’S CAKES AND PASTRIES,sm,sm-city-la-union,SM City La Union,north-luzon
sma world of gems,SMA World of Gems (TEMPORARILY CLOSED),robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
smallville montessori,Smallville Montessori,ortigas,the-strip,The Strip,metro-manila
smart business center,Smart - Business Center,robinsons,robinsons-roxas,Robinsons Place Roxas,visayas
royce chocolate,ROYCE CHOCOLATE,sm,the-podium,The Podium,metro-manila
smile channel dental clinic,SMILE CHANNEL DENTAL CLINIC,ayala,ayala-market-market,Market! Market!,metro-manila
romeos,Romeo's,ortigas,greenhills,Greenhills,metro-manila
rookie kids,Rookie Kids,ortigas,greenhills,Greenhills,metro-manila
rossini ristorante italiano,ROSSINI RISTORANTE ITALIANO,sm,s-maison,S Maison,metro-manila
snacktime dc,SNACKTIME - DC,sm,sm-aura,SM Aura,metro-manila
rosemed supplies,Rosemed Supplies,filinvest,festival-mall,Festival Mall,metro-manila
rosemed medical supplies,ROSEMED MEDICAL SUPPLIES,sm,sm-city-davao,SM City Davao,mindanao
snacktime imax,SNACKTIME - IMAX,sm,sm-aura,SM Aura,metro-manila
rorys billiard,Rory's Billiard,megaworld,california-garden-square,California Garden Square,metro-manila
roots collective,Roots Collective,megaworld,uptown-mall,Uptown Mall,metro-manila
snakyard,SNAKYARD 9190893201,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
sneaker box,Sneaker Box,ortigas,greenhills,Greenhills,metro-manila
rookie,ROOKIE,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
smile city,SMILE CITY,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
rons flower garden,Ron's Flower Garden,robinsons,robinsons-bacolod,Robinsons Place Bacolod,visayas
sneakerbox manila,SneakerBox Manila,megaworld,eastwood-mall,Eastwood Mall,metro-manila
roninsons supermarket,RONINSONS SUPERMARKET,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
ron salon,RON SALON,sm,sm-center-pasig,SM Center Pasig,metro-manila
ron mar handicraft,RON MAR HANDICRAFT,sm,sm-city-baguio,SM City Baguio,north-luzon
romulo cafe,ROMULO CAFE,ayala,ayala-one-bonifacio-high-street,One Bonifacio High Street,metro-manila
snow clean laundry service,Snow Clean Laundry Service,megaworld,newport-city,Newport City,metro-manila
romeos steak & spice,Romeo's Steak & Spice,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
romeos spice & steaks,Romeo’s Spice & Steaks,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
rossopomodoro,ROSSOPOMODORO,sm,sm-city-east-ortigas,SM City East Ortigas,metro-manila
rotation inc,Rotation Inc.,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
rotech,ROTECH,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
round circle,Round Circle,filinvest,festival-mall,Festival Mall,metro-manila
smile city dental essentials,SMILE CITY DENTAL ESSENTIALS,sm,sm-city-rosales,SM City Rosales,north-luzon
royaltea,ROYALTEA,sm,sm-cherry-antipolo,SM Center Antipolo Downtown,metro-manila
smile dental hub,SMILE DENTAL HUB,ayala,ayala-centrio,Centrio Mall,mindanao
royale,Royale,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
smile in style dental clinic,SMILE IN STYLE DENTAL CLINIC,sm,sm-hypermarket-lapulapu,SM Hypermarket Lapu-Lapu,visayas
smile lounge,Smile Lounge,robinsons,robinsons-galleria-cebu,Robinsons Galleria Cebu,visayas
smile on dental clinic,Smile On Dental Clinic,ortigas,greenhills,Greenhills,metro-manila
smj gold,Smj Gold,filinvest,festival-mall,Festival Mall,metro-manila
royal panda,ROYAL PANDA,ayala,ayala-centrio,Centrio Mall,mindanao
smokin toppings,SMOKIN TOPPINGS,sm,sm-city-davao,SM City Davao,mindanao
sms technology,SMS Technology,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
smx convention center bacolod,SMX CONVENTION CENTER BACOLOD,sm,sm-city-bacolod,SM City Bacolod,visayas
snackbar,SNACKBAR,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
roy and popoys batchoy food house,ROY AND POPOYS BATCHOY FOOD HOUSE,sm,sm-city-roxas,SM City Roxas,visayas
snacks,SNACKS,sm,sm-city-legazpi,SM City Legazpi,south-luzon
snackshack burger,SNACKSHACK BURGER,waltermart,erodriguez,WalterMart E.Rodriguez,metro-manila
rover system,Rover System,ortigas,greenhills,Greenhills,metro-manila
route 80,ROUTE 80,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
round the clock cafe and bakery,ROUND-THE-CLOCK CAFE AND BAKERY,sm,sm-city-daet,SM City Daet,south-luzon
riff center,RIFF CENTER,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
sorelle skin care and spa,SORELLE SKIN CARE AND SPA,sm,sm-city-santa-rosa,SM City Santa Rosa,south-luzon
rc skin lite face body center,RC SKIN LITE FACE BODY CENTER,sm,sm-city-san-lazaro,SM City San Lazaro,metro-manila
squiggy food shop,SQUIGGY FOOD SHOP,sm,sm-by-the-bay,SM By the Bay,metro-manila
square meal food services,Square Meal Food Services,robinsons,robinsons-north-tacloban,Robinsons North Tacloban,visayas
red shop,The Red Shop,araneta,farmers-plaza,Farmers Plaza,metro-manila
squeeze it,SQUEEZE IT,sm,sm-seaside-city-cebu,SM Seaside City Cebu,visayas
red robin kitchen,Red Robin Kitchen,megaworld,eastwood-mall,Eastwood Mall,metro-manila
squeeze it lemon,SQUEEZE IT LEMON,robinsons,robinsons-bacolod,Robinsons Place Bacolod,visayas
squeeze me,SQUEEZE ME,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
squeeze n twist,Squeeze N Twist 9953335509,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
red ribbon bakeshop inc,"RED RIBBON BAKESHOP, INC",starmall,san-jose-del-monte,Starmall San Jose del Monte,north-luzon
red ribbon bakeshop,RED RIBBON BAKESHOP,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
red monster shop,Red Monster Shop,araneta,gateway-mall,Gateway Mall,metro-manila
red trendy,Red Trendy,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
red manila,Red Manila,megaworld,forbes-town,Forbes Town,metro-manila
squires bingham international,SQUIRES BINGHAM INTERNATIONAL,robinsons,galleria-south,Robinsons Galleria South,south-luzon
sr new york style pizza,SR NEW YORK STYLE PIZZA,sm,sm-city-cebu,SM City Cebu,visayas
red lotus,RED LOTUS,robinsons,opus,Opus Mall,metro-manila
red house taiwan shabu shabu,Red House Taiwan Shabu-shabu,filinvest,festival-mall,Festival Mall,metro-manila
red hen restaurant,Red Hen Restaurant,robinsons,robinsons-antique,Robinsons Place Antique,visayas
red hen,Red Hen,megaworld,festive-walk-parade,Festive Walk Parade,visayas
red hat donut,RED HAT DONUT,sm,sm-city-marilao,SM City Marilao,north-luzon
red green pepper mexican grill,RED GREEN PEPPER MEXICAN GRILL,sm,sm-city-baguio,SM City Baguio,north-luzon
red table,RED TABLE,sm,sm-city-san-lazaro,SM City San Lazaro,metro-manila
redhee gentext telecom,REDHEE GENTEXT TELECOM,sm,sm-city-clark,SM City Clark,north-luzon
soul potato,Soul Potato,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
regenesis,Regenesis,filinvest,festival-mall,Festival Mall,metro-manila
relaxia massage center,RELAXIA MASSAGE CENTER,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
spud boy,Spud Boy,robinsons,robinsons-jaro,Robinsons Place Jaro,visayas
relaxant shades of blonde,RELAXANT SHADES OF BLONDE,sm,sm-cherry-shaw,SM Center Shaw,metro-manila
spud city,Spud City,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
relax haven,RELAX HAVEN,robinsons,robinsons-metro-east,Robinsons Metro East,metro-manila
reinberry,REINBERRY,sm,sm-city-lucena,SM City Lucena,south-luzon
rein carl cafe,Rein Carl Cafe,waltermart,makiling,WalterMart Makiling,south-luzon
rehabwise pain and mobility clinic,REHABWISE PAIN AND MOBILITY CLINIC,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
regus,REGUS,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
reformer revolution,Reformer Revolution,megaworld,mckinley-west,McKinley West,metro-manila
square meal,Square Meal,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
sqeeze n twist,Sqeeze N Twist,robinsons,robinsons-magnolia,Robinsons Magnolia,metro-manila
sqj pasalubong,SQJ PASALUBONG,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
redteck inc,Redteck Inc,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
redtech,REDTECH,sm,sm-city-clark,SM City Clark,north-luzon
squad skates,SQUAD SKATES,sm,sm-jmall,SM J Mall,visayas
redshop,The Redshop,waltermart,makiling,WalterMart Makiling,south-luzon
squad skates roller rink,SQUAD SKATES ROLLER RINK,sm,sm-jmall,SM J Mall,visayas
redsas flower shop,REDSA'S FLOWER SHOP,ayala,ayala-market-market,Market! Market!,metro-manila
redragon,REDRAGON,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sr watch repair shop,SR Watch Repair Shop,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
red dot,RED DOT,robinsons,robinsons-pangasinan,Robinsons Place Pangasinan,north-luzon
srl panoceph dental diagnostic clinic,Srl Panoceph Dental Diagnostic Clinic 0917-8557566,robinsons,robinsons-sta-rosa,Robinsons Sta. Rosa,south-luzon
re find,Re-find,filinvest,festival-mall,Festival Mall,metro-manila
realme (cellboy),REALME (CELLBOY),starmall,edsa-shaw,Starmall EDSA-Shaw,metro-manila
real me service center,Real Me Service Center,robinsons,robinsons-jaro,Robinsons Place Jaro,visayas
st joseph religious items shop,St. Joseph Religious items Shop,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
st louis house of fine ice cream & desserts,ST. LOUIS HOUSE OF FINE ICE CREAM & DESSERTS,ayala,ayala-bonifacio-high-street,Bonifacio High Street,metro-manila
st marc cafe,ST MARC CAFE,sm,sm-megamall,SM Megamall,metro-manila
sta barbara,Sta. Barbara,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
real lux,REAL LUX,robinsons,robinsons-gapan,Robinsons Gapan,north-luzon
sta lucia holdings,STA. LUCIA HOLDINGS,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
ready set relax,READY-SET-RELAX,robinsons,robinsons-las-pinas,Robinsons Place Las Pinas,metro-manila
rds tru,RDS TRU,robinsons,robinsons-pagadian,Robinsons Pagadian,mindanao
red crab alimango house,The Red Crab Alimango House,megaworld,newport-city,Newport City,metro-manila
rds trendy 2024,RDS TRENDY 2024,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
sta lucia land inc,Sta. Lucia Land Inc.,robinsons,robinsons-tagum,Robinsons Place Tagum,mindanao
rds home outlet,RDS HOME OUTLET,robinsons,robinsons-ilocos,Robinsons Place Ilocos,north-luzon
rds business center,RDS Business Center,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
rcg watch service,RCG Watch Service,waltermart,trece-martires,WalterMart Trece Martires,south-luzon
rcd sticker,RCD Sticker,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
sta teresa resto,STA. TERESA RESTO 9177931584,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
stacks,STACKS,sm,sm-city-butuan,SM City Butuan,mindanao
stallion fashion house,Stallion Fashion House,robinsons,robinsons-sta-rosa,Robinsons Sta. Rosa,south-luzon
st joseph,St. Joseph,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
st john,St. John,filinvest,festival-mall,Festival Mall,metro-manila
realme concept store,REALME CONCEPT STORE,sm,sm-center-pulilan,SM Center Pulilan,north-luzon
st clare of asissi,ST. CLARE OF ASISSI,robinsons,robinsons-otis,Robinsons Otis,metro-manila
red crab,The Red Crab,megaworld,uptown-mall,Uptown Mall,metro-manila
red corner burger cafe,RED CORNER BURGER CAFE,sm,sm-lanang,SM Lanang,mindanao
red clay,RED CLAY,sm,sm-megamall,SM Megamall,metro-manila
ssamjang express,SSAMJANG EXPRESS,sm,sm-city-baliwag,SM City Baliwag,north-luzon
red basket,RED BASKET,ayala,ayala-fairview-mall,Fairview Terraces,metro-manila
recoverylimjoe lemony juice station,RecoveryLIMJOE LEMONY JUICE STATION,sm,sm-city-bicutan,SM City Bicutan,metro-manila
ssamjang korean restaurant,SSAMJANG KOREAN RESTAURANT,sm,sm-city-baliwag,SM City Baliwag,north-luzon
ssr household,SSR Household,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
reclaim health care administrative services corporation,RECLAIM HEALTH CARE ADMINISTRATIVE SERVICES CORPORATION,sm,sm-city-olongapo-downtown,SM City Olongapo Downtown,north-luzon
sst gadgets repair,SST GADGETS REPAIR,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
sst laptop & computer repair services i,SST LAPTOP & COMPUTER REPAIR SERVICES I 0923-424-9601,robinsons,robinsons-palawan,Robinsons Place Palawan,south-luzon
recess (inside maisonette),RECESS (INSIDE MAISONETTE),robinsons,opus,Opus Mall,metro-manila
sst laptop & gadget repair shop,SST LAPTOP & GADGET REPAIR SHOP 9438205423,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
reame,REAME,robinsons,robinsons-butuan,Robinsons Place Butuan,mindanao
realmeabc mart,REALMEABC MART,robinsons,robinsons-antipolo,Robinsons Place Antipolo,metro-manila
realme service center,REALME SERVICE CENTER,sm,sm-center-pulilan,SM Center Pulilan,north-luzon
sst laptop & pc shop,Sst Laptop & Pc Shop,filinvest,festival-mall,Festival Mall,metro-manila
st ali,ST. ALI,robinsons,opus,Opus Mall,metro-manila
st ali coffee,ST. ALI COFFEE,robinsons,opus,Opus Mall,metro-manila
sprinto i,Sprinto I 0945-264-7629,robinsons,robinsons-ormoc,Robinsons Place Ormoc,visayas
spring rolls,SPRING ROLLS,robinsons,galleria-south,Robinsons Galleria South,south-luzon
sports shop ph,SPORTS SHOP PH,sm,sm-city-roxas,SM City Roxas,visayas
rfone solutions gadgets & repair shop,RFONE SOLUTIONS GADGETS & REPAIR SHOP,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
souv by cyma,SOUV By Cyma,sm,the-podium,The Podium,metro-manila
sowing life,SOWING LIFE,sm,sm-city-fairview,SM City Fairview,metro-manila
rgz beauty and wellness products shop,RGZ Beauty and Wellness Products Shop,robinsons,robinsons-dumaguete,Robinsons Place Dumaguete,visayas
soy & bean,Soy & Bean,waltermart,makati,WalterMart Makati,metro-manila
rgm i care,RGM I-CARE,waltermart,north-edsa,WalterMart North EDSA,metro-manila
rgentee,Rgentee,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
soy bean,SOY BEAN,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
rgbtoyzone,RGBToyzone,ortigas,greenhills,Greenhills,metro-manila
soy bueno,Soy Bueno,ortigas,greenhills,Greenhills,metro-manila
rfg watch service center,RFG WATCH SERVICE CENTER,sm,sm-savemore-nagtahan,SM Savemore Nagtahan,metro-manila
spark tech mobile,SPARK TECH MOBILE,sm,sm-center-pulilan,SM Center Pulilan,north-luzon
reymel canteen,REYMEL CANTEEN,ayala,ayala-pavilion,Pavilion Mall,south-luzon
reyes haircutters,Reyes Haircutters,waltermart,antipolo,WalterMart Antipolo,metro-manila
reyes barbeque,REYES BARBEQUE,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
space and style furnishing and interiors,SPACE AND STYLE FURNISHING AND INTERIORS,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
space arcade,SPACE ARCADE,sm,s-maison,S Maison,metro-manila
space time cube,SPACE TIME CUBE,sm,s-maison,S Maison,metro-manila
space touch,Space Touch,megaworld,venice-grand-canal-mall,Venice Grand Canal Mall,metro-manila
reycon watch repair center,REYCON WATCH REPAIR CENTER,waltermart,bicutan,WalterMart Bicutan,metro-manila
space x time cube,SPACE X TIME CUBE,sm,s-maison,S Maison,metro-manila
rianne,Rianne,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
ribs bibs,RIBS BIBS,sm,sm-cdo-downtown,SM CDO Downtown Premier,mindanao
ribs n bibs restaurant,RIBS N BIBS RESTAURANT,ayala,ayala-centrio,Centrio Mall,mindanao
southwoods mall,Southwoods Mall,megaworld,southwoods-mall,Southwoods Mall,south-luzon
ride revolution,RIDE REVOLUTION,ayala,ayala-greenbelt,Greenbelt,metro-manila
ricsjen beauty & wellness shop,Ricsjen Beauty & Wellness Shop,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
soundroom,SOUNDROOM,sm,sm-city-cebu,SM City Cebu,visayas
souper hot,SOUPER HOT,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
south bay dental,South Bay Dental,filinvest,il-corso,IL Corso,visayas
richyu fashion,Richyu Fashion,robinsons,robinsons-novaliches,Robinsons Novaliches,metro-manila
south salon,SOUTH SALON,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
richmond medical,Richmond Medical,megaworld,newport-city,Newport City,metro-manila
south star drugs,SOUTH STAR DRUGS,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
richielda cabucos lao,Richielda Cabucos - Lao (032)238-1567/0925-706-8455,robinsons,robinsons-cybergate-cebu,Robinsons Cybergate Cebu,visayas
richchad coffee shop,Richchad Coffee Shop,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
southbank cafe lounge,Southbank Café Lounge,ortigas,estancia,Estancia,metro-manila
southeast dermatology,Southeast Dermatology,megaworld,festive-walk-parade,Festive Walk Parade,visayas
southern grind bistro,Southern Grind Bistro,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
rice at your doorstep,Rice at Your Doorstep,megaworld,california-garden-square,California Garden Square,metro-manila
rice & rolls,Rice & Rolls,megaworld,festive-walk-parade,Festive Walk Parade,visayas
southstar drugstore,SOUTHSTAR DRUGSTORE,robinsons,robinsons-cainta,Robinsons Cainta,metro-manila
southwoods cinemas,Southwoods Cinemas,megaworld,southwoods-mall,Southwoods Mall,south-luzon
southwoods cinemas snackbar,Southwoods Cinemas - Snackbar,megaworld,southwoods-mall,Southwoods Mall,south-luzon
rexcue fone,REXCUE FONE,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
sparkk,SPARKK,sm,sm-city-iloilo,SM City Iloilo,visayas
reli tours & travel company,RELI TOURS & TRAVEL COMPANY,robinsons,robinsons-galleria-ortigas,Robinsons Galleria,metro-manila
sploop,SPLOOP,robinsons,robinsons-gen-san,Robinsons Place GenSan,mindanao
spex appeal repair services,SPEX APPEAL REPAIR SERVICES,sm,sm-city-sta-mesa,SM City Sta. Mesa,metro-manila
spice fusion,SPICE FUSION,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
repair advise,Repair Advise,ortigas,greenhills,Greenhills,metro-manila
renovar wellness,Renovar Wellness,filinvest,festival-mall,Festival Mall,metro-manila
spigen ph,Spigen Ph,robinsons,robinsons-tacloban,Robinsons Place Tacloban,visayas
renergy dermspa,RENERGY DERMSPA,ayala,ayala-serendra,Shops at Serendra,metro-manila
spinkie,SPINKIE,sm,sm-megamall,SM Megamall,metro-manila
splash,Splash,ortigas,greenhills,Greenhills,metro-manila
reneelen,Reneelen,ortigas,greenhills,Greenhills,metro-manila
rene mouris,RENE MOURIS,sm,sm-lanang,SM Lanang,mindanao
reva footwear,Reva Footwear,robinsons,robinsons-malabon,Robinsons Town Mall Malabon,metro-manila
spoofs,SPOOFS,ayala,ayala-manila-bay,Ayala Malls Manila Bay,metro-manila
renaissance art gallery,RENAISSANCE ART GALLERY,sm,sm-megamall,SM Megamall,metro-manila
remnants thrift shop,Remnants Thrift Shop,araneta,ali-mall,Ali Mall,metro-manila
sport b,Sport B,megaworld,newport-city,Newport City,metro-manila
sport shop ph,Sport Shop Ph,megaworld,festive-walk-mall-iloilo,Festive Walk Mall,visayas
sports basics,Sports Basics,robinsons,robinsons-pavia,Robinsons Place Pavia,visayas
sports direct,Sports Direct,filinvest,festival-mall,Festival Mall,metro-manila
relojes mundo,RELOJES MUNDO,ayala,ayala-the-30th,Ayala Malls The 30th,metro-manila
religioso,RELIGIOSO,ayala,ayala-greenbelt,Greenbelt,metro-manila
repair me,Repair Me,robinsons,robinsons-la-union,Robinsons Place La Union,north-luzon
repertory philippines,Repertory Philippines,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
spex appeal,Spex Appeal,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
sperry keds,SPERRY / KEDS,ayala,ayala-center-cebu,Ayala Center Cebu,visayas
spatio,SPATIO,robinsons,opus,Opus Mall,metro-manila
rev,REV,sm,s-maison,S Maison,metro-manila
special toy center,Special Toy Center,filinvest,festival-mall,Festival Mall,metro-manila
retro,RETRO,robinsons,robinsons-starmills,Robinsons Starmills,north-luzon
specialized,SPECIALIZED,sm,sm-by-the-bay,SM By the Bay,metro-manila
retokelly salon & spa,RETOKELLY SALON & SPA,robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
retokelly group of salon,RETOKELLY GROUP OF SALON,sm,sm-center-tuguegarao-downtown,SM Center Tuguegarao Downtown,north-luzon
retail lab,Retail Lab,ortigas,estancia,Estancia,metro-manila
restoerun,Restoerun,ortigas,greenhills,Greenhills,metro-manila
specialty cakes by hearts bells,SPECIALTY CAKES BY HEARTS BELLS,sm,sm-megamall,SM Megamall,metro-manila
rest and go,Rest and Go,robinsons,robinsons-fuente,Robinsons Fuente,visayas
spectacles by sarabia,SPECTACLES BY SARABIA,ayala,ayala-capitol-central,Ayala Malls Capitol Central,visayas
spectrum,SPECTRUM,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
rest & go,Rest & Go (OPEN),robinsons,robinsons-tuguegarao,Robinsons Place Tuguegarao,north-luzon
reshape,RESHAPE,ayala,ayala-circuit,Ayala Malls Circuit,metro-manila
reserve,Reserve,megaworld,forbes-town,Forbes Town,metro-manila
speed circuit,Speed Circuit,robinsons,robinsons-lipa,Robinsons Place Lipa,south-luzon
res,Res|Toe|Run,fishermall,quezonave,Fisher Mall Quezon Avenue,metro-manila
spenders trading & cellphone repair services,Spenders Trading & Cellphone Repair Services,robinsons,robinsons-imus,Robinsons Place Imus,south-luzon
rustic box steakhouse,RUSTIC BOX STEAKHOUSE,sm,smdc-grace-mall,SMDC Grace Mall,metro-manila
rustic seafood,Rustic Seafood,ortigas,greenhills,Greenhills,metro-manila
slers,SLERS,ayala,ayala-centrio,Centrio Mall,mindanao
scs,SCS,ayala,ayala-solenad,Ayala Malls Nuvali,south-luzon
siargao de palmas,SIARGAO DE PALMAS,sm,sm-city-butuan,SM City Butuan,mindanao
seafood island,Seafood Island,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
seafood fiesta,Seafood Fiesta (OPEN),robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
seafood and steaks,Seafood and Steaks,robinsons,galleria-south,Robinsons Galleria South,south-luzon
sea shack,SEA SHACK,sm,sm-city-grand-central,SM City Grand Central,metro-manila
sibyullee,Sibyullee,ortigas,greenhills,Greenhills,metro-manila
sicilian roast,SICILIAN ROAST,sm,sm-city-north-edsa,SM City North Edsa,metro-manila
sea of spa,SEA OF SPA,sm,sm-city-cebu,SM City Cebu,visayas
side quest,Side Quest,ortigas,estancia,Estancia,metro-manila
sidechick,SIDECHICK,sm,moa-square,MOA Square,metro-manila
seahorse houseboats & yachts,Seahorse Houseboats & Yachts,megaworld,mactan-newtown,Mactan Newtown,visayas
scribe,Scribe,megaworld,eastwood-mall,Eastwood Mall,metro-manila
siennalos,SIENNALOS,sm,sm-city-daet,SM City Daet,south-luzon
scratch smashburgers,Scratch Smashburgers,megaworld,eastwood-city-walk,Eastwood City Walk,metro-manila
scouts honor,Scout's Honor,megaworld,uptown-mall,Uptown Mall,metro-manila
sier,SIER,robinsons,robinsons-manila,Robinsons Place Manila,metro-manila
scooping bar,THE SCOOPING BAR,sm,sm-city-butuan,SM City Butuan,mindanao
sifra,SIFRA,ayala,ayala-greenbelt,Greenbelt,metro-manila
