brand_key,n_malls_araneta,n_malls_ayala,n_malls_filinvest,n_malls_fishermall,n_malls_megaworld,n_malls_ortigas,n_malls_robinsons,n_malls_sm,n_malls_starmall,n_malls_waltermart,n_malls_total,n_chains,in_all_chains,in_multiple_chains,display_name
cebu pacific air,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cebu Pacific Air
cebu orthopaedic institute l,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cebu Orthopaedic Institute L4 0943-072-4856
cebu fiesta island of the south restaurant,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CEBU FIESTA ISLAND OF THE SOUTH RESTAURANT
cdo skin health experts dermatology laser clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CDO SKIN HEALTH EXPERTS DERMATOLOGY LASER CLINIC
cdo skin experts dermatology & laser clinic,0,1,0,0,0,0,0,0,0,0,1,1,False,False,THE CDO SKIN EXPERTS DERMATOLOGY & LASER CLINIC
cdms hair gallery & spa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CDM'S HAIR GALLERY & SPA
cd options,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CD OPTIONS
ccf,0,0,0,0,1,0,0,0,0,0,1,1,False,False,CCF
cbc tellercard,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CBC TELLERCARD
cbc teller card,0,0,0,0,0,0,0,0,0,1,1,1,False,False,CBC Teller Card
cayettas pasalubong,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Cayetta's Pasalubong
cavitechon lechon house,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CAVITECHON LECHON HOUSE
catholic trade,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Catholic Trade
caterpillar room,0,0,0,0,1,0,0,0,0,0,1,1,False,False,The Caterpillar Room
casy,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Casy
celebrations,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Celebrations
celestial,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Celestial
cena golden free fashion shop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CENA GOLDEN FREE FASHION SHOP
celine,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CELINE
cellware telecom supplies trading,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cellware Telecom Supplies Trading
celltime co,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELLTIME CO
celltech,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Celltech
cellstreet,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cellstreet
cellsite mobile center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELLSITE MOBILE CENTER
cellshoppe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELLSHOPPE
cellphone republic,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Cellphone Republic
cellphone plus,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELLPHONE PLUS
cellnote laptop repair services,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cellnote Laptop Repair Services
cellmax,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cellmax
cellmates cellphone accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cellmates Cellphone Accessories
cellfad mobile accessories,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELLFAD MOBILE ACCESSORIES
cellections,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CELLECTIONS
celldome cellphone accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Celldome Cellphone Accessories
cellcomm i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cellcomm I 0919-072-7316
cellboy fix center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELLBOY FIX CENTER
cellboy fix,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELLBOY FIX
cellbox,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CELLBOX
cell teck cellphone accessories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cell Teck Cellphone Accessories
cell station,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELL STATION
cell kid,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELL-KID
cell interface,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELL INTERFACE
cell decor,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CELL DECOR
cell corner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cell Corner
cell axis,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CELL AXIS
cell active cellphone repair,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELL ACTIVE CELLPHONE REPAIR
cell active,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cell Active
celines gems jewels,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CELINES GEMS JEWELS
celine (cln),0,0,1,0,0,0,0,0,0,0,1,1,False,False,Celine (cln)
castle candy,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CASTLE CANDY
castel scrub,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Castel Scrub
cassalu,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Cassalu
cassaleyah beauty hub,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cassaleyah Beauty Hub
carelon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Carelon
carelab,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Carelab
carehealth plus,0,0,0,0,0,0,0,0,1,0,1,1,False,False,CAREHEALTH PLUS
carehealth,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Carehealth
care to bear skin and body clinic,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CARE TO BEAR SKIN AND BODY CLINIC
care and cure hub,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CARE AND CURE HUB
cardinal santos kidney care center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CARDINAL SANTOS KIDNEY CARE CENTER
cardinal eyecare clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CARDINAL EYECARE CLINIC
caravel global travelware,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Caravel Global Travelware
caramia cakes gelato,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CARAMIA CAKES GELATO
caramel cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CARAMEL CAFE
caracole,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Caracole
cara mia cakes & gelato,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CARA MIA CAKES & GELATO
cara laser skin care,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CARA LASER SKIN CARE
car fads,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CAR FADS
captain lemon,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Captain Lemon
captain gadget,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CAPTAIN GADGET
captain barber,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CAPTAIN BARBER
capricho jewelry,0,0,0,1,0,0,0,0,0,0,1,1,False,False,CAPRICHO JEWELRY
caprice,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CAPRICE
canvasse skin,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Canvásse Skin
cangrejos locos,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Cangrejos Locos
candys cafe & restaurant,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CANDY'S CAFE & RESTAURANT
candy up,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Candy Up
candy mania,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CANDY MANIA
candy land,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CANDY LAND
candy jar,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CANDY JAR
candid,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Candid
candava,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Candava
cargofish & burnt bamboo,0,0,0,0,1,0,0,0,0,0,1,1,False,False,CargoFish & Burnt Bamboo
carl care services,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Carl Care Services
carlins flowershop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CARLINS FLOWERSHOP
casa norte,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASA NORTE
cassa calle,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Cassa Calle
casipit dental group,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Casipit Dental Group
casipit dental center,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASIPIT DENTAL CENTER
casio asprey,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Casio/Asprey
caseu,0,0,0,0,1,0,0,0,0,0,1,1,False,False,CaseU
caseology,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASEOLOGY
case to case,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Case to Case
case 4 u,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CASE 4 U
casaje optical,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Casaje Optical
casa velyn,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASA VELYN
casa sofrea,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Casa Sofrea
casa romantica,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CASA ROMANTICA
casa reyes,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Casa Reyes
casa medica,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASA MEDICA
carlos primo velayo,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CARLOS PRIMO VELAYO
casa euro,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CASA EURO
casa elegante,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Casa Elegante
casa derma,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CASA DERMA
casa blanca,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Casa Blanca
cas pace,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Cas:Pace
cartrick,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cartrick
cartier,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CARTIER
carters osh kosh b gosh,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Carter's Osh Kosh B' Gosh
carters,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CARTERS
carrensline,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Carrensline
carolinas lace shoppe,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CAROLINA'S LACE SHOPPE
carolina herrera,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CAROLINA HERRERA
carmelas home favourite,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CARMELAS HOME FAVOURITE
cellxesorya,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cellxesorya
cencom cellphone and accessories,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Cencom Cellphone And Accessories
citrus pulp detox,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CITRUS PULP DETOX
chingu buko,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chingu Buko
chinese mandarin,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chinese Mandarin
chinatown cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHINATOWN CAFE
china mommy,0,0,0,0,0,0,1,0,0,0,1,1,False,False,China Mommy
china bank savings,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHINA BANK SAVINGS
china bank atm,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHINA BANK - ATM
chin sticks food corner,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chin Sticks Food Corner
chin sticks,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHIN STICKS 9154049029
chin medical clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHIN MEDICAL CLINIC
chin chins jewelry,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHIN CHINS JEWELRY
chimes,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHIMES
chilx,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHILX
chill top,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chill Top
chill hub,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHILL HUB
chill cafe,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chill Cafe
chikten wings,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ChikTEN Wings
chikaan sa cebu,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHIKAAN SA CEBU
chika an,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chika-an
chigue house of kimchi,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHIGUE HOUSE OF KIMCHI
chiggys kesaku,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHIGGY'S KESAKU
chido donuts,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Chido Donuts
chickin,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Chickin
chick net,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Chick Net
chicberry,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chicberry
chibis fried chicken,0,0,0,0,0,0,0,0,0,1,1,1,False,False,CHIBIS FRIED CHICKEN
chias letchon house,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHIA'S LETCHON HOUSE
chi luxury,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Chi Luxury
chi cha san chen,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chi Cha San Chen
chez rose,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chez Rose
chesterup gadget solution,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHESTERUP GADGET SOLUTION
chingkeetea,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHINGKEETEA
chingus buko house,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chingus Buko House
center for advanced dentistry (cad),0,0,0,0,0,1,0,0,0,0,1,1,False,False,Center for Advanced Dentistry (CAD)
chino latino (food truck),0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHINO LATINO (FOOD TRUCK) (NEW)
citrus blend,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Citrus Blend
citrus and shakes,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CITRUS AND SHAKES
citrus & chips,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Citrus & Chips
citi bites pizza & pasta,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Citi Bites Pizza & Pasta
cisco systems management b v,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CISCO SYSTEMS MANAGEMENT B V
cindys bakery,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cindy's Bakery
ciao mango,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CIAO MANGO
chunky boss,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHUNKY BOSS
chronomile watch store,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHRONOMILE WATCH STORE
chroma men,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHROMA MEN
christs commission fellowship (ccf),0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHRIST'S COMMISSION FELLOWSHIP (CCF)
christine llhuilier,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Christine Llhuilier
christine lhuillier perfumerie,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHRISTINE LHUILLIER PERFUMERIE
christine lhuillere parfumerie,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Christine Lhuillere Parfumerie
christian dior,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHRISTIAN DIOR
chow dynasty,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chow Dynasty
chotto matcha,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Chotto Matcha
chops children park,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chops Children Park
chooks i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHOOKS I 0992-826-2245
choo choo train,0,0,0,0,0,0,1,0,0,0,1,1,False,False,THE CHOO CHOO TRAIN
choi garden,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Choi Garden
chocolate chamber,0,0,0,0,0,0,1,0,0,0,1,1,False,False,The Chocolate Chamber
chocfull of nuts,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chocfull of Nuts
chlosam laundry services,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHLOSAM LAUNDRY SERVICES
chizmoza,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chizmoza
chiropractor inc,0,0,0,0,1,0,0,0,0,0,1,1,False,False,"The Chiropractor, Inc."
chippens,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHIPPENS
chins express inihaw express,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Chin’s Express / Inihaw Express
chinooks roast and fried chicken,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHINOOKS ROAST AND FRIED CHICKEN
chester enterprises inc,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHESTER ENTERPRISES INC
cheskaffe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHESKAFFE
cherys jewelry,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chery's Jewelry
cherrys stitches,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Cherrys Stitches
charlene clothing,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHARLENE CLOTHING
charitos delights,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Charito's Delights
charina sarte,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHARINA SARTE
charging station (ugf),0,0,0,1,0,0,0,0,0,0,1,1,False,False,Charging Station (UGF)
charging station (lgf),0,0,0,1,0,0,0,0,0,0,1,1,False,False,Charging Station (LGF)
charging station (3rd),0,0,0,1,0,0,0,0,0,0,1,1,False,False,Charging Station (3RD)
chapos grill and sizzlers,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHAPOS GRILL AND SIZZLERS
chapos grill & sizzlers,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chapo's Grill & Sizzlers
chapes keto dream cakes,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHAPES KETO DREAM CAKES
chapes keto cakes and donuts,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHAPES KETO CAKES AND DONUTS
chapes delectables,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHAPES DELECTABLES
chapel of our lady of perpetual hope,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHAPEL OF OUR LADY OF PERPETUAL HOPE
chanti gem fine jewelry collection,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHANTI GEM FINE JEWELRY COLLECTION
chantel collections,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chantel Collections
chansel pizza haus,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHANSEL PIZZA HAUS
champion sports park,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Champion Sports Park
chaiwan milktea house,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHAIWAN MILKTEA HOUSE
chai connection,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHAI CONNECTION
chaa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chaa
cha tuk chak thai cafe,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHA TUK CHAK THAI CAFE
cg skin solutions,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CG SKIN SOLUTIONS
cfront quesine,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CFRONT QUESINE
cfg,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CFG
cess and gab cellphone and accessories store,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cess and Gab Cellphone and Accessories Store
cerveseria,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Cerveseria
ceo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CEO
central jewelry,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Central Jewelry
central gallery,1,0,0,0,0,0,0,0,0,0,1,1,False,False,Central Gallery
center stage,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CENTER STAGE
charlene clothing co,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Charlene Clothing Co.
charm by dr j lopez md,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Charm by Dr. J. Lopez MD
charms gift shop & accesories,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHARMS GIFT SHOP & ACCESORIES
chef restys beef carving station,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Chef Resty's Beef Carving Station
cherrys house of stitches n frames,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Cherry's House of Stitches N' Frames
cherry turf,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHERRY TURF
cherry mobile store,0,0,0,0,0,0,0,0,1,0,1,1,False,False,CHERRY MOBILE STORE
cherry miranda optical clinic,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Cherry Miranda Optical Clinic
cher nail tropics salon & spa,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Cher Nail Tropics Salon & Spa
chemworld fragrance factory inc,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chemworld Fragrance Factory inc.
chemworld,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Chemworld
chelsea,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHELSEA
chefs bowl & rice,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chef's Bowl & Rice
chefs bowl,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHEF'S BOWL
chefnaths cronuts,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHEFNATHS CRONUTS
chef tonys,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Chef Tony's
chef sinauna,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chef Sinauna
chef rahab,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHEF RAHAB
charms sapin sapin,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHARMS SAPIN-SAPIN
chef gerwins happy tummy binalot,0,0,0,0,0,0,1,0,0,0,1,1,False,False,CHEF GERWIN'S HAPPY TUMMY BINALOT 0905 488 2537
cheesu,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHEESU
cheese corn express,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cheese Corn Express
cheese & stalk,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHEESE & STALK
cheechat clothing shop,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHEECHAT CLOTHING SHOP
chedengs snack bar,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHEDENGS SNACK BAR
chebi webbi,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Chebi Webbi
che bello,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHE BELLO!
chayi,0,0,0,0,1,0,0,0,0,0,1,1,False,False,ChaYi
chaya,0,0,0,0,0,0,0,1,0,0,1,1,False,False,CHAYA
chatoyer,0,0,0,1,0,0,0,0,0,0,1,1,False,False,Chatoyer
chateau 1771,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHATEAU 1771
chase,0,1,0,0,0,0,0,0,0,0,1,1,False,False,CHASE
dannahs decor,0,1,0,0,0,0,0,0,0,0,1,1,False,False,DANNAH'S DECOR
dannys delicacies pasalubong center i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,DANNY'S DELICACIES PASALUBONG CENTER I 0969-204-6128
cancer and multispecialty center dr ellen gasendo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Cancer and Multispecialty Center Dr. Ellen Gasendo 0932-494-3147
emcor,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Emcor
elyu buko roll,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ELYU BUKO ROLL
elverde food,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Elverde Food
elros barber shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ELRO'S BARBER SHOP
elov chinese drug store,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Elov Chinese Drug Store
elmo rose cellphone accessories,0,0,0,0,0,0,0,0,0,1,1,1,False,False,Elmo-Rose Cellphone Accessories
elmers massage,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ELMER'S MASSAGE
elliot bar restaurant,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ELLIOT BAR RESTAURANT
elles salad,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Elle's Salad
elixir aesthetic center,0,0,0,0,0,0,1,0,0,0,1,1,False,False,THE ELIXIR AESTHETIC CENTER
elixer aesthec center,0,0,0,0,0,0,1,0,0,0,1,1,False,False,THE ELIXER AESTHEC CENTER
elite pilates,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Elite Pilates
elite mnl,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Elite Mnl
elite fitness,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Elite Fitness
elite cut salon,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ELITE CUT SALON
elite & aqua mineral,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Elite & Aqua Mineral
eliahbella aesthetics and skin clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ELIAHBELLA AESTHETICS AND SKIN CLINIC
elevate fitness studio,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Elevate Fitness Studio
elev8 fitness studio,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ELEV8 FITNESS STUDIO
elederm skin clinic,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Elederm Skin Clinic
elederm i,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ELEDERM I 0967-328-1987
electronico,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Electronico
electrocomputer data system,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ELECTROCOMPUTER DATA SYSTEM
electric studio rhythm boxing,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ELECTRIC STUDIO RHYTHM BOXING
electric massage chair,0,0,0,0,0,0,1,0,0,0,1,1,False,False,ELECTRIC MASSAGE CHAIR
electric cycle,0,0,0,0,0,1,0,0,0,0,1,1,False,False,Electric Cycle
eldio elcias pasalubong center,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Eldio Elcia's Pasalubong Center
el paso cafe,0,1,0,0,0,0,0,0,0,0,1,1,False,False,EL PASO CAFÉ
el ideal,0,1,0,0,0,0,0,0,0,0,1,1,False,False,EL IDEAL
el corazon,0,0,0,0,1,0,0,0,0,0,1,1,False,False,El Corazon
emans homemade,0,0,0,0,0,0,1,0,0,0,1,1,False,False,EMAN'S HOMEMADE
emerald star jewelry,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Emerald Star Jewelry
el bonito pizza,0,0,0,0,0,0,1,0,0,0,1,1,False,False,El Bonito Pizza
emerson watch accessories shop,0,0,0,0,0,0,0,1,0,0,1,1,False,False,EMERSON WATCH ACCESSORIES SHOP
eomma korean foody,0,0,1,0,0,0,0,0,0,0,1,1,False,False,Eomma Korean Foody
eo kids and up,0,0,0,0,0,0,1,0,0,0,1,1,False,False,EO KIDS AND UP
eo for kids and up,0,0,0,0,0,0,1,0,0,0,1,1,False,False,EO FOR KIDS AND UP 0998-573-1087
eo executives optical,0,0,0,0,0,0,1,0,0,0,1,1,False,False,EO EXECUTIVES OPTICAL
eo,0,0,0,0,0,0,1,0,0,0,1,1,False,False,EO
envyblooms skincare clinic,0,0,0,0,0,0,0,1,0,0,1,1,False,False,ENVYBLOOMS SKINCARE CLINIC
envy me salon & spa,0,0,0,0,0,0,1,0,0,0,1,1,False,False,Envy Me Salon & Spa
enter10,0,0,0,0,1,0,0,0,0,0,1,1,False,False,Enter10
